Date,PM2.5_Peenya,PM2.5_SilkBoard,PM2.5_Hombegowda,PM2.5_BapujiNagar,NO2_Peenya,NO2_SilkBoard,NO2_Hombegowda,NO2_BapujiNagar,NH3_Peenya,NH3_SilkBoard,NH3_Hombegowda,NH3_BapujiNagar,SO2_Peenya,SO2_SilkBoard,SO2_Hombegowda,SO2_BapujiNagar,CO_Peenya,CO_SilkBoard,CO_Hombegowda,CO_BapujiNagar,Temp_Peenya,Temp_SilkBoard,Temp_Hombegowda,Temp_ BapujiNagar,RH_Peenya,RH_SilkBoard,RH_Hombegowda,RH_BapujiNagar,AQI_Peenya,AQI_SilkBoard,AQI_Hombegowda,AQI_BapujiNagar
19-04-2020,35.54,21.55,,26.26,5.37,5.42,,6.48,12.26,9.17,,12.35,2.67,1.36,,8.83,0.87,0.52,,0.43,,23.58,,24.15,,50.72,,51.43,71,84,90,107
20-04-2020,40.17,17.94,,12.05,5.85,5.2,,7.07,12.04,8.46,,12.08,4.09,1.57,,9.99,0.99,0.48,,0.3,,23.72,,25.3,,50.32,,49.68,79,83,85,101
21-04-2020,32.57,15.28,,10.89,7.25,6.83,,9.06,11.48,6.42,,11.23,3.47,1.45,,6.5,0.92,0.55,,0.36,29.92,23.67,,25.59,27.09,46.79,,47.02,84,87,76,87
22-04-2020,35.09,16.23,,,5.75,4.62,,6.26,12.54,5.61,,11.63,3.07,1.44,,9.91,0.93,0.53,,0.4,29.03,23.54,,24.73,51.15,50.47,,52.77,69,85,89,106
23-04-2020,61.99,16.42,,,6.77,5.43,,7.52,13.72,4.73,,11.9,4.3,1.4,,5.41,1.18,0.62,,0.39,28.75,23.94,,24.78,55.19,55.9,,57.06,69,97,89,77
24-04-2020,32.8,30.96,,,7.59,9.85,,9.83,14.94,4.82,,13.03,3.64,1.38,,6.68,0.92,0.72,,0.82,27.07,23.62,,26.76,69.05,56.61,,67.67,68,101,82,104
25-04-2020,34.07,22.75,,,5.83,5.69,,11,15.62,5.15,,13.11,4.01,1.37,,6.05,0.96,0.54,,0.44,26.85,24.18,,25.92,70.97,64.8,,68.62,70,103,99,109
26-04-2020,29.01,15.86,,,5.37,3.88,,9.76,16.03,4.48,,12.99,3.21,1.38,,7.8,1.04,0.47,,0.35,27.48,23.92,,25.1,64.08,58.93,,61.52,79,110,95,116
27-04-2020,31.31,19.34,,,5.96,4.53,,11.85,16.66,3.91,,13.16,3.12,1.36,,7.24,1,0.56,,0.5,27.58,23.95,,25.21,65.76,59.31,,65.11,76,100,94,115
28-04-2020,34.17,17.74,20.12,,4.87,3.78,5.19,9.49,14.64,4,30.28,13.87,3.55,1.38,13.63,5.91,0.83,0.46,1.83,0.38,28.22,24.22,28.68,24.66,61.82,59.22,58.53,58.83,81,106,103,119
29-04-2020,19.74,13.99,8.59,,5.45,6.55,10.87,10.4,12.54,3.78,23.48,13.3,2.44,1.32,11.21,8.52,0.83,0.57,1.3,0.38,25.26,24.98,29.27,26.42,79.07,73.69,71.89,74.73,57,79,82,116
30-04-2020,32.75,24.22,,,7.69,8.19,,18.18,12.51,3.84,,11.22,3.55,1.35,,6.66,0.94,0.69,,0.55,27.9,23.95,,24.98,59.05,58.76,,57.94,63,88,76,81
01-05-2020,36.71,23.11,,,5.19,4.68,,9.91,12.12,4.38,,13.77,3.29,1.34,,8.95,0.84,0.5,,0.32,28.48,24.06,,24.7,58.98,57.12,,57.83,70,95,74,92
02-05-2020,26.37,19.03,21.5,,6.58,4.99,45.66,8.86,12.04,4.12,1.09,13.68,3.21,1.3,10.93,6.72,1.96,0.54,1.24,0.53,27.15,23.8,27.09,24.61,65.22,57.51,48.15,60.15,22,42,24,37
03-05-2020,,24.48,26.41,,,4.59,45.23,10.06,,4.08,1.29,13.06,,1.42,10.8,5.3,,0.55,1.21,0.4,,23.65,26.72,24.54,,53.51,53.4,58.07,35,27,36,57
04-05-2020,,27.24,30.38,26.45,,5.98,47.41,13.55,,4.05,1.27,12.64,,1.42,10.12,8.59,,0.62,1.07,0.48,,23.47,26.71,24.07,,47.21,47.14,49.98,43,54,36,69
05-05-2020,,30.62,32.95,30.68,,5.56,47.44,12.19,,4.04,4.98,13.42,,1.45,10.33,9.05,,0.62,1.11,0.6,,23.5,26.93,23.71,,47.29,47.17,49.62,50,76,34,48
06-05-2020,45.5,20.98,23.91,23.22,7.57,5.43,45.79,12.1,13.76,3.84,7.52,13.42,3.41,1.42,10.64,8.13,1.05,0.61,1.18,0.6,28.78,23.74,26.92,24.25,60.79,54.71,53.43,58.59,41,76,38,43
07-05-2020,47.36,26.54,29.35,30.23,19.34,5.66,46.81,15.38,20.37,3.78,7.13,14.22,2.43,1.42,10.51,4.43,1.5,0.64,1.16,0.75,26.66,23.73,26.91,23.88,74.26,56.93,55.77,59.7,58,76,41,46
08-05-2020,,19.07,17.95,23.38,,5.61,37.19,12.18,,3.46,10.11,13.6,,1.36,14.59,9.26,,0.61,2.04,0.54,,23.54,26.76,24.02,,61.65,60.76,61.77,40,89,30,43
09-05-2020,,21.59,23.49,23.78,,3.76,24.79,14.71,,3.62,13.89,12.97,,1.45,11.39,8.8,,0.5,1.35,0.47,,23.41,26.83,23.35,,53.23,53.72,52.57,52,96,36,46
10-05-2020,,18.77,21.22,20.4,,3.08,23.26,10.73,,3.46,14.44,12.71,,1.48,12.73,11.18,,0.43,1.64,0.44,,23.36,26.92,23.13,,49.96,50.85,49.26,43,61,33,54
11-05-2020,40.43,15.89,19.74,21.33,7.74,3.39,23.99,13.09,11.12,3.96,14.14,11.9,3.68,1.5,12.05,11.26,1.02,0.42,1.49,0.52,29.64,23.31,27.21,23.18,38.93,50.2,48.24,48.68,48,58,50,74
12-05-2020,28.94,9.99,11.99,14.48,7.8,2.67,23,14.8,11.29,3.06,14.44,12.06,3.8,1.69,11.96,6.57,0.94,0.45,1.47,0.8,28.66,23.38,26.82,23.47,51.72,53.47,50.14,52.28,87,65,61,63
13-05-2020,27.57,13.98,13.95,15.13,6.65,5.02,24.31,11.43,10.72,4.66,13.97,13.15,3.39,1.92,11.72,9.65,0.92,0.54,1.41,0.32,28.42,23.55,27.1,23.57,54.51,54.48,51.34,54.89,58,68,39,46
14-05-2020,33.53,23.38,27.56,24.65,6.51,7.61,23.9,15.43,11.22,7.45,14.22,12.44,3.36,1.89,11.24,8.2,0.98,0.57,1.31,0.62,29.12,23.35,27.65,23.33,53.52,53.15,50.21,54.05,71,60,49,50
15-05-2020,28.82,14.11,14.3,16.53,7.87,8.4,25.83,16.8,11.39,5.42,13.41,11.92,3.19,2.32,11.32,10.74,1.07,0.54,1.34,0.88,29.39,23.24,26.72,23.13,50.69,52.03,48.8,51.11,56,60,55,61
16-05-2020,33.44,25.26,20.89,30.2,7.96,9.46,25.86,19.56,11.38,3.87,13.59,13.69,4.4,2.08,11.7,11.11,1.09,0.94,1.41,0.76,28.6,23.19,26.74,23.53,56.9,54.44,51.84,56.2,80,75,65,72
17-05-2020,31.6,19.71,18.99,20.56,5.19,6.44,21.84,12.07,10.52,3.95,15.02,13.75,3.44,2.01,11.44,7.88,0.85,0.76,1.35,0.51,28.54,23.13,26.91,23.62,59.32,56.27,53.93,59.03,105,77,72,77
18-05-2020,29.26,16.44,14.54,17.03,5.65,9.22,21.87,13.11,11.05,4.15,14.96,12.99,3.43,1.71,10.41,9.53,0.92,0.8,1.13,0.62,26.55,23.9,27.18,24.94,76.43,69.52,66.39,71.91,109,81,80,91
19-05-2020,55.52,16.93,19.39,19.97,5.8,8.93,21.71,13.06,11.25,3.82,14.93,11.32,4.04,1.85,10.24,7.65,0.88,0.69,0.99,0.68,27.47,23.58,26.92,24.11,68.24,63.74,59.98,65.4,78,59,63,91
20-05-2020,33.82,17.58,14.72,15.21,6.15,9.08,22.14,13.71,10.7,3.71,14.73,10.29,3.52,1.96,10.16,10.34,0.7,0.61,0.51,0.56,27.66,23.67,27.23,23.97,62.43,60.78,58.24,61.97,79,58,61,87
21-05-2020,36.33,21.82,13.29,15.71,6.5,9.06,23.35,13.93,11,3.55,14.28,10.43,3.77,2.13,11.6,6.52,0.85,0.65,0.82,0.51,27.79,23.56,27.11,24.33,63.92,59.28,59.16,61.34,71,57,56,85
22-05-2020,30.05,17.35,15.46,15.46,6.31,9.34,22.14,14.61,10.87,3.61,14.79,10.7,3.51,2.26,10.57,5.73,0.78,0.62,0.59,0.6,27.97,23.45,27.2,24.05,62.49,58.28,57.1,61.43,61,51,44,56
23-05-2020,29.93,21.48,18.07,21.25,6.02,10.32,23.44,14.9,10.61,3.49,14.34,10.75,3.76,1.84,10.69,7.92,0.81,0.68,0.63,0.54,28.65,23.3,27.01,23.75,57.81,55.05,55.02,57.97,52,57,48,68
24-05-2020,33.47,17.89,18.45,17.25,5.14,6.07,25.66,8.96,10.21,3.62,13.42,12.08,3.45,1.27,10.49,7.2,0.8,0.45,0.6,0.42,27.05,23.88,26.94,24.67,71.77,70.03,67.38,73.41,58,54,61,79
25-05-2020,29.19,23.42,20.01,19.79,6.08,11.95,27.48,15.49,11.55,4.3,12.8,12.18,3.16,1.51,10.42,6.49,0.97,0.78,0.59,0.54,27.51,24.58,26.77,24.39,69.42,65.89,64.05,69.21,48,41,29,40
26-05-2020,31.63,19.05,16.37,15.82,5.96,10.41,30.17,14.24,13.04,4.55,11.85,12.45,3.3,1.54,10.16,5.88,0.83,0.53,1.12,0.51,26.93,25.72,27.92,25.27,72.39,68.69,65.7,70.68,52,47,28,48
27-05-2020,29.69,18.61,14.07,17.17,7.11,13.3,28.12,18.7,14.44,5.79,22.1,11.76,3.4,2.39,10.86,7.84,1.1,0.87,0.8,0.57,26.12,27.64,27.44,25.14,82.32,74.2,76.2,75.29,57,50,28,44
28-05-2020,28.11,17.25,13.06,17.57,6.48,12.41,11.02,17.36,13.89,6.03,7.79,11.05,3.15,1.94,10.18,6.74,0.77,0.71,0.65,0.35,26.97,28.83,27.27,25.23,72.34,69.47,67.16,72.25,75,51,23,65
29-05-2020,59.46,17.95,11.18,16.63,7.56,11.98,12.19,15.19,14.98,5.9,3.4,11.53,4.01,2.09,10.23,7.42,0.91,0.69,0.6,0.59,26.21,28.99,26.76,26.86,78.3,70.55,66.76,74.71,66,43,11,62
30-05-2020,22.35,15.35,13.71,21.08,11.26,11.22,14.23,0.1,15.55,5.65,2.76,3.52,2.96,2.24,10.43,8.47,1.08,0.62,0.63,0.27,26.37,28.88,26.63,25.5,76.38,69.33,64.4,70.14,92,68,45,128
31-05-2020,32.14,21.12,20.24,24.38,7.47,5.53,9.84,0.11,11.72,5.85,3.05,3.5,3.82,2.6,11.05,10.93,0.87,0.48,0.82,0.43,27.43,28.48,26.25,24.47,70.16,66.85,61.66,68.41,70,54,47,60
01-06-2020,18.11,8.23,3.12,6.99,7.1,6.44,7.76,4.21,11.08,5.05,1.41,2.14,3.27,4.8,10.37,9.23,0.74,0.46,0.41,0.41,26.74,28.79,26.41,23.22,72.73,70.67,64.38,71.01,60,55,44,50
02-06-2020,19.72,6.7,2.35,5.24,6.67,6.83,7.44,5.63,11.06,4.84,1.09,1.4,3.66,4.56,10.2,8.77,0.72,0.42,0.5,0.16,25.89,28.76,26.57,21.51,77.05,71.97,66.57,73.31,54,53,49,41
03-06-2020,16.36,5.65,3.62,5.05,5.96,6.92,7.44,5.65,11.31,4.62,0.67,1.39,3.62,4.49,11.3,11.51,0.68,0.39,0.23,0.55,25.72,28.67,26.7,21.7,76.13,71,68.38,73.39,73,67,55,74
04-06-2020,21.76,8.81,1.94,5.91,6.3,8.66,8.68,5.64,11.3,4.64,0.57,1.4,4.42,4.5,10.7,11.4,0.72,0.56,0.38,0.46,26.34,28.65,26.48,21.46,75.62,69.51,70.9,72.42,101,65,60,93
05-06-2020,22.45,10.89,9.14,67.24,6.44,8.57,8.01,81.54,11.56,4.52,0.63,6.53,4.76,4.48,10.42,8.8,0.71,0.55,0.7,0.48,26.68,28.67,26.52,21.89,70.4,65.86,69.44,68.44,73,51,61,78
06-06-2020,28.89,11.99,16.3,12.88,7.32,8.48,8.98,52.24,12.05,4.72,0.73,,4.32,4.5,10.58,10.25,0.72,0.55,0.45,0.25,25.78,28.89,26.77,21.36,79.97,72.05,74.02,74.82,63,52,58,60
07-06-2020,25.21,13.39,18.76,10.97,5.82,8.28,8.13,30.47,10.8,4.68,1.2,0.46,4.38,4.39,10.88,9.26,0.69,0.53,0.51,0.5,25.95,28.75,26.75,21.58,76.96,71.54,72.48,74.07,62,46,53,58
08-06-2020,28.36,16.08,18.54,12.48,6.51,10.99,8.65,37.51,10.68,4.7,1.11,3.12,4.26,4.55,10.61,8.03,0.63,0.8,0.39,0.67,27.13,28.64,26.58,21.03,65.75,62.65,67.43,65.62,50,45,39,47
09-06-2020,32.03,16.43,20.83,16.33,6.9,11.12,8.68,35.89,10.83,5.41,1.04,4.99,4.02,4.46,10.26,14.66,0.73,0.66,0.39,0.68,26.72,28.76,26.61,21.13,71.27,66.49,73.53,68.74,41,42,27,28
10-06-2020,31.71,12.78,17.81,47.71,6.97,9.18,9.28,34.75,11,5.17,0.8,6.84,4.48,4.79,10.72,10.11,0.76,0.68,0.52,0.62,25.85,28.28,27.13,21.56,78.97,71.15,77.23,73.51,37,38,27,28
11-06-2020,21.84,10.24,13.24,20.1,6.57,9.36,8.9,30.35,10.98,5.26,0.98,7.05,4.26,4.52,11.01,10.03,0.71,0.69,0.33,0.69,25.27,28.91,26.91,21.83,81.01,73.75,83.35,74.62,38,56,28,26
12-06-2020,23.46,14.76,14.72,11.07,6.04,9.03,7.96,28.76,10.34,4.54,1.55,7.65,4.17,4.17,10.44,8.63,0.67,0.78,0.48,0.49,25.07,29.07,27.17,21.97,72.94,69.43,82.07,70.61,32,37,28,35
13-06-2020,26.04,10.11,13.21,19.22,6.96,8.32,8.14,28.6,10.57,8.91,1.04,8.34,4.08,4.09,11.11,12.65,0.72,0.55,0.53,0.6,24.99,28.34,27.22,22.4,82.95,75.71,79.81,77.65,53,39,38,34
14-06-2020,23.9,8.15,13.04,15.83,5.2,6.32,6.73,20.51,9.24,11.65,0.75,8.2,3.99,4.16,10.85,9.08,0.6,0.46,0.43,0.46,25.64,26.98,27.18,21.82,80.58,73.27,74.42,74.5,53,40,35,35
15-06-2020,48.85,11.2,13.76,11.83,6.09,7.57,8.14,20.63,10,11.65,0.55,7.99,4.41,4.24,10.67,13.62,0.96,0.57,0.34,0.52,26.17,27.33,27.08,21.28,74.3,70.32,72.7,70.81,54,42,37,42
16-06-2020,31.18,12.16,16.02,13.11,6.2,6.62,7.65,22.43,10.1,12.09,2.39,8.14,4.68,4.16,10.87,10.09,0.71,0.49,0.37,0.54,25.83,27.35,27.15,21.43,81,72.92,72.52,74.91,59,46,38,55
17-06-2020,33.4,13,17.68,11.54,6.11,9.17,8.77,21.51,10.19,6.06,4.11,8.23,4.55,3.28,10.82,11.46,0.75,0.6,0.34,0.5,25.35,29.36,27.4,21.16,82.79,77.9,76.98,76.83,59,43,18,53
18-06-2020,40.27,13.09,16.09,81.53,6.32,16.31,8.94,19.04,10.38,7.51,3.96,9.39,4.32,2.22,11.17,9.22,0.7,0.65,0.33,1.1,25.26,26.1,27.28,18.94,81.54,75.3,75.1,78.1,50,44,41,58
19-06-2020,31.27,14.52,17.48,29.25,6.29,16.74,9.15,16.37,10.35,7.54,4.02,8.18,4.14,4.34,10.99,8.96,0.79,0.67,0.3,0.64,26.01,25.77,27.1,18.82,76.93,70.17,68.08,73.22,52,41,38,62
20-06-2020,29.89,15.16,16.91,13.53,6.38,17.96,9.05,16.92,10.36,7.47,4.08,7.96,4.09,4,11.22,11.59,0.73,0.74,0.24,0.7,26.4,25.71,27.18,18.39,72.49,66.65,66.48,68.42,71,61,42,55
21-06-2020,25.8,10.04,16.74,11.47,5.18,14.79,6.4,9.98,9.67,7.55,4.02,7.86,4.23,,10.54,10.59,0.63,0.46,0.42,0.46,25.42,25.87,27.25,18.61,80.69,71.7,67.65,74.89,80,72,34,25
22-06-2020,23.59,11.23,14.23,16.26,5.91,17.6,9.94,14.06,10.12,7.48,3.88,7.95,4.16,,10.6,9.29,0.56,0.82,0.38,0.76,25.19,25.87,27.14,18.88,80.9,70.79,65.28,74.12,55,111,53,27
23-06-2020,33.84,15.18,19.48,18.11,6.86,18.14,7.99,14.37,11.39,7.55,4.12,7.98,4.08,,11.1,6.88,0.78,0.65,0.2,0.73,26.36,25.68,26.95,18.48,71.47,64.01,62.78,69.05,65,113,39,22
24-06-2020,30.29,15.28,19.16,14.86,6.38,18.78,9.31,13.04,11.95,8.9,4.53,7.87,4.1,5.34,10.61,8.49,0.78,0.55,0.28,0.74,25.81,28.01,26.83,18.52,81.04,75.4,68.02,74.47,68,96,35,21
25-06-2020,24.12,12.82,16.69,17.57,7.13,20.77,14.2,18.67,11.11,7.7,4.5,7.87,4.44,4.26,10.84,13.79,0.87,0.79,0.35,0.91,25.2,26.03,26.93,18.84,87.62,75.54,68.76,79.46,65,82,28,35
26-06-2020,22.3,10.41,14.1,13.85,8.25,18.52,9.24,13.28,12.12,7.5,4.4,7.71,4.29,,11.28,11.95,0.88,0.92,0.27,0.48,25.76,26.35,26.96,18.59,81.27,86.38,70.17,80,56,70,29,35
27-06-2020,27.08,,13.2,11.17,7.93,,9.68,15.59,11.64,,4.15,8.22,4.44,,11.33,11.14,0.89,,0.36,0.78,26.02,,26.93,18.55,78.7,,76.59,75.33,50,95,28,36
28-06-2020,24.33,,12.45,8.07,5.06,,7.26,9.69,10.12,,4.11,7.82,3.92,,11.52,6.67,0.79,,0.42,0.55,26.28,,26.82,18.34,80.43,,74.46,73.82,34,73,29,30
29-06-2020,29.16,7.56,15.66,9.55,7.06,16.91,9.32,11.05,10.13,9.49,4.11,7.86,4.32,,10.42,7.39,0.75,0.74,0.43,0.57,26.06,26.65,27.27,18.42,81.3,72.46,73.28,75.12,37,88,23,22
30-06-2020,19.23,13.93,10.8,10.95,7.26,18.94,7.33,11.5,11.06,10.55,3.86,7.68,3.91,,10.72,9.28,0.72,0.87,0.41,0.74,26.19,27.85,27.03,18.69,78.64,62.94,68.48,73.54,32,62,20,23
01-07-2020,25.86,14.39,15.29,8.86,5.79,15.56,7.62,11.72,10.94,9.48,3.9,7.74,4.35,,10.38,9.85,0.8,0.4,0.37,0.5,26.16,27.09,27.4,18.41,73.96,69.06,63.15,71.61,45,87,30,39
02-07-2020,23.55,7.93,13.01,7.51,5.97,15.18,9.79,12.94,11.76,8.64,3.88,7.75,4.15,,10.68,11.2,0.75,0.48,0.32,0.77,24.8,26.81,27.51,19.06,87.66,79.17,70.4,81.86,56,88,34,46
03-07-2020,17.82,7.31,9.71,7.03,3.88,15.87,8.58,12.88,9.07,7.79,3.81,7.85,4.38,,10.94,12.06,0.71,0.41,0.47,0.45,25,25.35,27.69,19.3,84.91,78.96,74.37,81.34,34,74,30,41
04-07-2020,22.54,8.18,12.04,7.52,4.01,15.76,7.76,10.59,8.41,7.43,3.81,8.08,4.19,,11.01,12.2,0.67,0.44,0.49,0.54,25.26,24.61,27.46,18.98,81.42,75.41,70.29,77.62,27,70,21,24
05-07-2020,23.37,8.56,14.82,5.8,3.63,11.9,4.43,5.27,7.47,7.28,3.82,7.83,4.27,,10.32,10.93,0.58,0.26,0.4,0.46,25.55,24.6,27.3,19.06,81.22,78.72,77.31,79.76,33,76,20,17
06-07-2020,24.04,15.09,14.69,9.5,5.36,14.75,7.48,10.62,8.36,7.68,3.86,7.92,4.09,,11.36,14.08,0.75,0.49,0.49,0.64,25.25,25.76,27.43,19.24,81.74,76.27,71.16,77.41,37,96,23,24
07-07-2020,21.2,11.59,12.68,7.76,5.17,14.6,6.56,10.53,8.22,8.24,3.71,7.93,4.11,,10.46,13.32,0.72,0.6,0.41,0.36,25.22,26.85,27.35,18.99,82.73,74.48,71.09,76.43,33,74,19,21
08-07-2020,20.04,12.42,11.44,5.53,4.81,14.65,6.49,10.19,7.78,8.34,3.7,8.02,2.64,,10.81,10.73,0.61,1.14,0.21,0.48,25.05,27.76,27.38,18.89,85.28,75.8,74.54,78.89,26,65,21,23
09-07-2020,20.3,13.8,10.88,6.22,5.3,15.41,7.22,10.86,7.96,8.14,3.56,7.95,3.03,,10.48,9.52,0.62,0.89,0.41,0.48,25.37,27.44,27.32,19.03,85.04,75.78,72.36,77.77,33,73,19,22
10-07-2020,22.57,15.69,12.51,8.99,5.4,15.54,7.45,12.68,8.27,8.36,3.6,8.05,2.84,,10.1,11.21,0.69,0.71,0.3,0.59,25.32,26.91,27.29,19.19,84.87,78.8,64.72,80.34,42,77,23,30
11-07-2020,22.09,17.38,11.68,6.82,5.55,16.05,7.86,11.77,8,8.05,3.67,8.11,2.44,,9.83,9.85,0.67,0.54,0.32,0.39,26.21,26.18,27.22,19.01,74.19,69.54,55.04,70.3,43,64,23,30
12-07-2020,17.44,9.12,9.58,9.69,4.26,12.6,4.54,5.66,7.06,7.77,3.57,8.15,2.64,,10.36,9.99,0.51,0.34,0.25,0.42,26.28,26.15,27.15,18.79,73.79,67.96,56.74,68.16,37,92,31,37
13-07-2020,23.58,18.93,15.71,25.43,5.34,17.4,8.56,13.21,7.65,7.71,4.17,8.47,2.85,,10.58,11.96,0.65,0.82,0.49,0.68,25.97,25.98,27.39,19.02,77.75,69.26,61.55,70.86,39,108,32,42
14-07-2020,20.25,17.45,14.25,21.79,5.39,17.23,9.4,13.02,7.87,7.74,3.95,8.18,2.75,,11.23,10.33,0.68,0.85,0.42,0.94,25.59,26.15,27.38,18.85,80.94,72.04,65.47,73.6,40,83,19,25
15-07-2020,19.21,12.54,12.16,18.48,4.91,12.85,5.82,6.57,7.62,7.88,3.88,7.98,2.22,,10.39,13.25,0.65,0.57,0.31,0.45,24.65,26.56,27.72,19.33,88.96,80.86,71.96,81.83,30,112,22,29
16-07-2020,18.11,9.35,10.64,13.73,4.01,12.59,5.65,6.7,8.76,7.82,3.75,7.97,2.28,,10.55,12.08,0.65,0.49,0.42,0.52,24.32,26.98,27.77,19.76,93.27,83.75,72.68,85.77,36,109,24,33
17-07-2020,19.36,9.95,12.08,9.06,4.28,12.81,5.01,5.98,8.79,7.52,3.78,7.82,2.04,,11.22,10.36,0.64,0.5,0.47,0.41,24.6,25.62,27.65,19.61,88.85,79.23,70,81.29,45,91,28,36
18-07-2020,20.73,10.56,12.33,8.61,4.24,12.92,5.07,6.25,8.75,7.56,3.7,7.82,2.83,,9.61,9.75,0.71,0.5,0.24,0.47,25.23,25.92,27.52,19.12,85.2,76.32,68.58,78.89,61,100,36,52
19-07-2020,19.79,11.59,,10.51,3.7,12.52,,7.21,8.5,7.51,,7.75,2.41,,,11.46,0.78,0.5,,0.46,25.91,26.3,,18.78,84.78,74.39,,75.85,47,109,37,46
20-07-2020,21.96,12.08,17.13,9.28,3.67,12.72,7.17,6.99,7.94,7.68,4.21,7.78,2.95,,10.41,10.94,0.68,1.11,0.45,0.52,25.31,26.6,27.62,19.06,86.33,77.9,61.6,78.19,51,104,36,48
21-07-2020,16.97,9.18,11.94,9.16,4.63,13.13,6.56,7.05,8.28,7.64,3.94,7.71,2.65,,9.88,8.32,0.67,0.36,0.48,0.46,25.97,26.57,27.72,18.8,75.49,68.75,59.78,69.28,68,122,47,63
22-07-2020,30.03,24.02,28.93,27.7,5.53,13.59,10.01,12.14,8.52,8.17,5.34,8.39,2.55,,10.92,11.72,0.82,0.36,0.6,0.53,27.14,26.28,27.64,18.78,69.69,66.12,58.81,65.49,53,121,49,59
23-07-2020,25.38,18.56,24.49,29.62,5.59,14.73,9.22,11.62,8.02,8.08,4.66,8.29,2.68,,11.38,11.8,0.78,0.5,0.45,0.49,26.52,26.47,27.6,18.83,76.42,70.63,61.88,70.43,22,74,29,33
24-07-2020,20.35,14.46,14.33,32.93,5.34,14.54,8.28,9.14,7.85,8.08,4.18,8.26,2.84,,10.49,10.38,0.68,0.49,0.52,0.48,25.67,26.54,27.79,19.04,82.01,75.91,63.39,76.43,17,44,18,18
25-07-2020,23.06,11.91,10.86,22.36,4.71,15.65,7.56,9.93,7.32,7.91,3.84,7.92,2.87,,11.04,12.73,0.61,0.63,0.36,0.43,25.51,26.74,27.94,18.95,78.61,71.69,60.56,73.92,16,34,19,19
26-07-2020,18.28,12.5,15.18,16.53,4.04,12.68,4.88,5.79,6.82,8.11,3.91,8.44,2.41,,11.36,8.14,0.55,0.46,0.44,0.37,25.49,26.75,27.98,20.89,77.78,71.34,61.98,74.3,18,49,19,23
27-07-2020,21.57,17.67,14.55,24.4,4.58,16.35,7.33,10.87,6.71,8.42,3.82,8.29,2.24,,10.79,10.42,0.55,0.37,0.59,0.66,25.71,26.72,27.98,18.89,76.62,70.5,62.56,72.08,20,42,21,22
28-07-2020,17.66,18.01,14.79,23.02,4.62,16.4,9.35,11.95,8.47,8.74,3.85,8.09,2.64,,10.58,8.32,0.55,0.51,0.6,0.83,25.84,26.25,27.89,18.94,79.95,70.74,61.41,72.03,26,107,21,19
29-07-2020,25.39,14.79,16.93,19.3,7.84,15.7,12.69,11.72,11.76,8.76,4.05,7.84,2.47,,10.48,5.74,0.88,0.59,0.55,0.86,24.9,26.67,27.96,19.03,91.18,81.17,67.8,83.1,34,123,24,25
30-07-2020,21.05,12.27,11.36,15.54,7.27,16.99,7.8,9.53,11.04,8.19,3.81,7.62,2.44,,10.47,8.02,0.78,0.47,0.45,0.59,25.19,26.87,28,18.98,86.42,74.85,63.67,78.11,48,114,30,23
31-07-2020,19.93,17.17,12.68,28.48,7.13,14.4,6.77,8.96,10.62,7.27,3.75,8.03,2.19,,10.89,6.03,0.71,0.5,0.46,0.82,25.62,26.62,27.87,18.99,83.29,75.15,63.82,76.69,50,111,29,32
01-08-2020,150.59,16.04,11.16,18.9,7.5,14.59,7.75,8.84,10.47,7.69,3.68,7.85,2.39,,10.06,6.81,0.67,0.62,0.44,0.64,25.29,27.25,28.07,19.08,84.54,78.71,64.27,80.62,47,114,28,38
02-08-2020,14.7,13.2,10.5,17.02,94.9,13.61,5.44,6.03,85.94,7.44,3.61,7.99,2.14,,10.24,5.85,0.59,0.53,0.33,0.46,25.21,27.25,28.12,20.35,81.55,76.2,62.81,77.5,22,108,36,111
03-08-2020,21.13,15.69,11.22,25.7,10.93,14.74,7.33,8.65,11.96,7.34,3.57,7.89,2.08,,10.31,5.52,0.71,0.5,0.36,0.7,24.94,27.36,28.19,19.18,83.97,78.03,64.85,79,14,112,45,103
04-08-2020,22.59,17.91,10.86,18.9,6.42,14.74,7.43,7.67,6.71,7.29,3.52,7.72,2.62,,10.56,6.94,0.65,0.36,0.35,0.53,24.52,27.72,28.39,19.29,84.97,77.79,65.09,79.27,15,106,38,99
05-08-2020,20.83,17.59,12.25,27.72,6.23,14.8,8.29,9.87,7.1,7.74,3.52,7.95,2.84,,10.69,7.3,0.68,0.41,0.31,0.69,24.35,28.18,28.39,19.31,86.23,78.2,64.54,80.32,13,88,36,42
06-08-2020,21.67,18.29,13.68,21.7,5.3,14.57,7.7,9.27,7.35,7.83,3.74,7.64,2.5,,11.13,7.04,0.7,0.46,0.46,0.59,25.45,28.28,27.8,19.2,82.93,75.38,61.76,77.41,10,80,32,41
07-08-2020,22.23,19.28,11.98,16.42,4.83,15.05,8.06,9.51,7.6,7.38,3.77,7.6,2.63,,10.31,8.37,0.67,0.46,0.48,0.53,25.56,28.16,27.21,19.11,82.64,75.75,60.95,77.23,11,71,24,41
08-08-2020,21.78,19.98,14.05,18.14,4.55,15.2,8.26,9.8,7.92,7.08,3.77,7.61,2.49,,10.24,6.93,0.68,0.38,0.34,0.56,25.03,28.02,27.39,19.13,86.29,76.51,62.98,79.51,10,98,35,51
